Satisfaction,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Seat comfort,Departure/Arrival time convenient,Food and drink,Gate location,Inflight wifi service,Inflight entertainment,Online support,Ease of Online booking,On-board service,Leg room service,Baggage handling,Checkin service,Cleanliness,Online boarding,Departure Delay in Minutes,Arrival Delay in Minutes
0,Male,Loyal Customer,45,Personal Travel,Eco,2551,2,5,2,2,3,2,3,3,4,2,4,4,5,3,11,1
0,Male,Loyal Customer,35,Personal Travel,Eco,2459,2,5,2,2,2,2,2,2,4,2,5,3,5,2,0,0
0,Male,Loyal Customer,58,Personal Travel,Eco Plus,2438,2,5,2,2,4,2,4,4,5,3,5,4,5,4,41,28
0,Male,Loyal Customer,55,Personal Travel,Eco,2061,2,5,2,2,1,2,1,1,2,3,2,3,4,1,0,0
0,Male,Loyal Customer,25,Personal Travel,Eco,1560,2,5,2,2,4,2,4,4,4,2,4,2,1,4,1,0
0,Male,Loyal Customer,29,Personal Travel,Eco,2526,2,5,2,2,1,2,1,1,5,3,4,4,4,1,0,0
0,Male,Loyal Customer,22,Personal Travel,Eco,2225,2,5,2,2,1,2,1,1,4,2,5,5,5,1,0,3
0,Male,Loyal Customer,47,Personal Travel,Eco,1920,2,5,2,2,2,2,4,2,5,5,4,5,5,2,0,0
0,Male,Loyal Customer,38,Personal Travel,Eco,2017,2,5,2,2,4,2,3,4,5,2,5,3,4,4,0,0
0,Male,Loyal Customer,43,Personal Travel,Eco,1675,2,5,2,2,3,2,5,3,4,3,5,4,4,3,0,0
0,Male,Loyal Customer,52,Personal Travel,Eco,1935,2,5,2,2,5,2,5,5,3,2,5,5,5,5,5,0
0,Male,Loyal Customer,27,Personal Travel,Eco Plus,2149,2,5,2,2,5,2,5,5,4,4,5,3,4,5,0,0
0,Male,Loyal Customer,20,Personal Travel,Eco,2458,2,5,2,2,2,2,2,2,1,1,4,2,4,2,0,0
0,Male,Loyal Customer,68,Personal Travel,Eco,1576,2,5,2,2,4,2,4,4,3,4,5,4,4,4,10,10
0,Male,Loyal Customer,35,Personal Travel,Eco,2074,2,5,2,2,3,2,3,3,3,2,4,4,4,3,39,48
0,Male,Loyal Customer,67,Personal Travel,Eco,1864,2,5,2,2,5,2,5,5,5,2,4,4,4,5,0,0
0,Male,Loyal Customer,54,Personal Travel,Eco,1912,2,5,2,2,3,2,3,3,3,3,4,4,4,3,85,73
0,Male,Loyal Customer,17,Personal Travel,Eco,1679,2,5,2,2,4,2,4,4,3,2,4,3,4,4,8,25
0,Male,Loyal Customer,22,Personal Travel,Eco,1402,2,5,2,2,5,2,5,5,2,1,3,2,5,5,0,0
0,Male,Loyal Customer,67,Personal Travel,Eco,2319,2,5,2,2,1,2,1,1,2,2,2,3,2,1,0,0
0,Male,Loyal Customer,67,Personal Travel,Eco,1514,2,5,2,2,5,2,5,5,2,2,5,4,1,5,3,6
0,Male,Loyal Customer,9,Personal Travel,Eco,1960,2,5,2,2,1,2,1,1,2,4,1,5,4,1,0,0
0,Male,Loyal Customer,65,Personal Travel,Eco,1666,2,5,2,2,4,2,4,4,3,4,4,3,4,4,71,69
0,Male,Loyal Customer,40,Personal Travel,Eco Plus,1375,2,5,2,2,2,2,2,2,4,5,4,4,5,2,0,0
0,Male,Loyal Customer,26,Personal Travel,Eco,1847,2,5,2,2,2,2,2,2,5,3,5,4,4,2,0,5
0,Male,Loyal Customer,65,Personal Travel,Eco,1671,2,5,2,2,2,2,5,2,4,2,5,3,4,2,0,10
0,Male,Loyal Customer,39,Personal Travel,Eco,1308,2,5,2,2,2,2,2,2,3,2,4,3,5,2,0,0
0,Male,Loyal Customer,36,Personal Travel,Eco,2247,2,5,2,2,2,2,2,2,4,2,5,4,4,2,19,10
0,Male,Loyal Customer,47,Personal Travel,Eco,1577,2,5,2,2,5,2,5,5,4,4,4,3,4,5,0,4
0,Male,Loyal Customer,10,Personal Travel,Eco Plus,1951,2,5,2,2,1,2,1,1,5,5,5,3,4,1,0,0
0,Male,Loyal Customer,66,Personal Travel,Eco,1656,2,5,2,2,3,2,3,3,5,4,5,1,3,3,46,56
0,Male,Loyal Customer,37,Personal Travel,Eco Plus,1623,2,5,2,2,3,2,3,3,3,5,5,3,5,3,0,0
0,Male,Loyal Customer,62,Personal Travel,Eco,2177,2,5,2,2,3,2,3,3,5,2,5,3,5,3,0,0
0,Male,Loyal Customer,21,Personal Travel,Eco,2276,2,5,2,2,4,2,4,4,5,2,5,4,5,4,0,0
0,Male,Loyal Customer,42,Personal Travel,Eco,2075,2,5,2,2,4,2,4,4,5,3,5,5,5,4,1,5
0,Male,Loyal Customer,24,Personal Travel,Eco,2128,2,5,2,2,2,5,4,5,4,5,5,4,4,4,189,183
0,Male,Loyal Customer,34,Personal Travel,Eco,1771,2,5,2,2,2,2,4,2,1,3,1,5,1,2,0,0
0,Male,Loyal Customer,16,Personal Travel,Eco Plus,2418,2,5,2,2,3,2,3,3,5,3,5,4,5,3,3,0
0,Male,Loyal Customer,57,Personal Travel,Eco,2042,2,5,2,2,3,2,2,3,5,5,4,5,5,3,0,0
0,Male,Loyal Customer,63,Personal Travel,Eco,1633,2,5,2,2,1,2,1,1,4,4,5,5,5,1,0,0
0,Male,Loyal Customer,25,Personal Travel,Eco,1646,2,5,2,2,2,2,2,2,5,5,5,4,4,2,98,91
0,Male,Loyal Customer,57,Personal Travel,Eco,1656,2,5,2,2,1,2,1,1,5,4,5,3,4,1,0,0
0,Male,Loyal Customer,54,Personal Travel,Eco,1660,2,5,2,2,4,2,4,4,3,1,2,4,2,4,0,0
0,Male,Loyal Customer,41,Personal Travel,Eco,1585,2,5,2,2,2,2,2,2,5,4,5,3,5,2,34,29
0,Male,Loyal Customer,62,Personal Travel,Eco,1948,2,5,2,2,3,2,1,3,4,2,5,3,4,3,0,0
0,Male,Loyal Customer,64,Personal Travel,Eco,1873,2,5,2,2,4,2,4,4,5,2,4,4,5,4,0,0
0,Male,Loyal Customer,16,Personal Travel,Eco Plus,2117,2,5,2,2,2,2,2,2,4,2,1,4,3,2,0,0
0,Male,Loyal Customer,20,Personal Travel,Eco,1528,2,5,2,2,2,2,2,2,5,3,4,5,4,2,3,4
0,Male,Loyal Customer,9,Personal Travel,Eco,1885,2,5,2,2,4,2,4,4,1,2,4,1,2,4,0,13
0,Male,Loyal Customer,22,Personal Travel,Eco,1994,2,5,2,2,5,2,5,5,2,3,4,3,3,5,0,0
0,Male,Loyal Customer,14,Personal Travel,Eco,1573,2,5,2,2,2,2,2,2,3,3,5,5,4,2,13,26
0,Male,Loyal Customer,54,Personal Travel,Eco Plus,1806,2,5,2,2,3,2,3,3,4,5,5,3,5,3,0,0
0,Male,Loyal Customer,37,Personal Travel,Eco,2005,2,5,2,2,2,2,2,2,3,3,4,5,5,2,18,4
0,Male,Loyal Customer,32,Personal Travel,Eco,1913,2,5,2,2,3,2,3,3,1,4,3,2,2,3,9,9
0,Male,Loyal Customer,62,Personal Travel,Eco,1623,2,5,2,2,3,2,3,3,4,5,4,4,5,3,7,0
0,Female,Loyal Customer,52,Personal Travel,Eco,2201,2,5,2,2,2,1,1,3,5,5,5,1,3,1,176,180
0,Male,Loyal Customer,14,Personal Travel,Eco,1695,2,5,2,2,4,2,4,4,2,3,2,4,2,4,0,0
0,Male,Loyal Customer,55,Personal Travel,Eco,1737,2,5,2,2,2,2,4,2,4,5,4,3,4,2,29,24
0,Male,Loyal Customer,47,Personal Travel,Eco,1256,2,5,2,2,2,2,2,2,4,3,5,4,5,2,40,34
0,Male,Loyal Customer,47,Personal Travel,Business,448,2,5,2,2,3,4,4,4,4,2,2,3,4,5,0,19
0,Male,Loyal Customer,42,Personal Travel,Eco,2031,2,5,2,2,3,2,3,3,3,3,5,4,4,3,6,2
0,Male,Loyal Customer,48,Personal Travel,Eco,2299,2,5,2,2,1,2,1,1,5,3,4,5,4,1,12,5
0,Male,Loyal Customer,56,Personal Travel,Eco,1504,2,5,2,2,1,2,1,1,1,1,4,5,4,1,29,40
0,Male,Loyal Customer,69,Personal Travel,Eco,1133,2,5,2,2,1,2,1,1,4,3,5,4,4,1,0,0
0,Male,Loyal Customer,47,Personal Travel,Eco,1489,2,5,2,2,4,2,4,4,4,3,1,5,4,4,5,6
0,Male,Loyal Customer,68,Personal Travel,Business,425,2,5,2,2,4,5,2,1,1,2,1,4,1,3,0,0
0,Male,Loyal Customer,58,Personal Travel,Eco,1909,2,5,2,2,3,2,3,3,4,1,4,5,3,3,65,62
0,Male,Loyal Customer,44,Personal Travel,Eco,2241,2,5,2,2,2,2,2,2,5,2,5,1,1,2,0,0
0,Male,Loyal Customer,49,Personal Travel,Eco,1990,2,5,2,2,1,2,1,1,5,2,3,1,2,1,0,0
0,Male,Loyal Customer,50,Personal Travel,Eco,1310,2,5,2,2,5,2,1,5,3,1,3,5,1,5,0,0
0,Male,Loyal Customer,30,Personal Travel,Eco Plus,1895,2,5,2,2,4,2,3,4,4,3,4,4,4,4,0,11
0,Male,Loyal Customer,68,Personal Travel,Eco,2043,2,5,2,2,5,2,5,5,5,5,4,3,5,5,0,0
0,Male,Loyal Customer,28,Personal Travel,Eco,1454,2,5,2,2,3,2,3,3,4,4,3,4,4,3,0,74
0,Male,Loyal Customer,47,Personal Travel,Eco,1519,2,5,2,2,5,2,2,5,3,4,5,4,4,5,0,0
0,Male,Loyal Customer,52,Personal Travel,Eco,1709,2,5,2,2,4,2,4,4,1,2,2,5,3,4,0,0
0,Female,Loyal Customer,55,Personal Travel,Eco,2042,2,5,2,2,2,1,1,4,4,5,4,1,4,1,204,199
0,Male,Loyal Customer,25,Personal Travel,Eco Plus,1305,2,5,2,2,5,2,5,5,5,5,4,5,4,5,0,0
0,Male,Loyal Customer,35,Personal Travel,Eco,1816,2,5,2,2,2,2,2,2,5,5,5,4,5,2,0,4
0,Male,Loyal Customer,54,Personal Travel,Eco,1066,2,5,2,2,4,2,4,4,3,5,5,3,5,4,23,10
0,Male,Loyal Customer,68,Personal Travel,Eco,1716,2,5,2,2,4,2,3,4,5,5,4,5,5,4,17,20
0,Male,Loyal Customer,61,Personal Travel,Eco,1957,2,5,2,2,2,3,3,5,4,5,5,3,1,3,133,118
0,Male,Loyal Customer,43,Personal Travel,Eco,1442,2,5,2,2,2,2,4,2,3,4,4,3,4,2,54,47
0,Male,Loyal Customer,68,Personal Travel,Eco,1887,2,5,2,2,1,2,1,1,3,3,4,4,4,1,0,0
0,Male,Loyal Customer,65,Personal Travel,Eco,1654,2,5,2,2,3,2,2,3,3,5,5,5,4,3,0,0
0,Male,Loyal Customer,52,Personal Travel,Eco,2264,2,5,2,2,1,2,1,1,5,3,4,3,4,1,12,6
0,Male,Loyal Customer,59,Personal Travel,Eco,1680,2,5,2,2,3,2,3,3,5,4,5,3,5,3,0,0
0,Male,Loyal Customer,35,Personal Travel,Eco,2097,2,5,2,2,5,2,1,5,4,4,2,4,1,5,5,18
0,Male,Loyal Customer,32,Personal Travel,Eco Plus,1246,2,5,2,2,2,2,2,2,4,4,5,4,4,2,5,17
0,Male,Loyal Customer,11,Personal Travel,Eco,1725,2,5,2,2,3,2,3,3,5,4,5,5,5,3,0,0
0,Male,Loyal Customer,56,Personal Travel,Eco,1924,2,5,2,2,1,2,1,1,5,3,4,5,4,1,0,9
0,Male,Loyal Customer,44,Personal Travel,Eco,1535,2,5,2,2,2,2,1,2,4,5,2,4,1,2,0,0
0,Male,Loyal Customer,63,Personal Travel,Eco,1627,2,5,2,2,4,2,4,4,3,5,5,3,4,4,0,0
0,Male,Loyal Customer,66,Personal Travel,Eco Plus,1632,2,5,2,2,1,2,1,1,4,4,4,5,4,1,0,1
0,Male,Loyal Customer,12,Personal Travel,Eco,1618,2,5,2,2,4,2,4,4,5,3,4,5,5,4,0,0
0,Male,Loyal Customer,33,Personal Travel,Business,1564,2,5,2,2,2,2,1,2,3,4,4,4,4,2,18,24
0,Male,Loyal Customer,39,Personal Travel,Eco,1565,2,5,2,2,4,2,4,4,5,3,5,5,5,4,0,0
0,Male,Loyal Customer,46,Personal Travel,Eco,1635,2,5,2,2,5,2,5,5,3,2,4,5,5,5,11,25
0,Male,Loyal Customer,16,Personal Travel,Eco Plus,1367,2,5,2,2,5,2,5,5,4,2,4,3,4,5,0,0
0,Male,Loyal Customer,21,Personal Travel,Eco,1810,2,5,2,2,2,2,2,2,2,4,5,2,5,2,34,29
0,Male,Loyal Customer,69,Personal Travel,Eco,1067,2,5,2,2,1,2,1,1,3,5,5,3,5,1,0,0
0,Male,Loyal Customer,22,Personal Travel,Eco Plus,1666,2,5,2,2,4,2,4,4,2,1,4,5,2,4,3,4
0,Male,Loyal Customer,61,Personal Travel,Eco,1877,2,5,2,2,1,2,1,1,4,3,2,5,5,1,5,1
0,Male,Loyal Customer,61,Personal Travel,Eco,1560,2,5,2,2,4,2,4,4,4,4,3,5,4,4,0,0
0,Male,Loyal Customer,40,Personal Travel,Eco,1504,2,5,2,2,5,2,5,5,3,5,4,3,4,5,1,0
0,Male,Loyal Customer,36,Personal Travel,Eco,1547,2,5,2,2,4,2,4,4,3,5,4,5,4,4,0,0
0,Male,Loyal Customer,68,Personal Travel,Eco,1587,2,5,2,2,4,2,4,4,4,5,5,5,5,4,0,0
0,Male,Loyal Customer,11,Personal Travel,Eco,1838,2,5,2,2,2,2,2,2,3,4,5,3,5,2,9,1
0,Male,Loyal Customer,19,Personal Travel,Eco,1568,2,5,2,2,1,2,1,1,5,2,4,4,4,1,0,0
0,Male,Loyal Customer,48,Personal Travel,Eco,2263,2,5,2,2,1,2,1,1,3,4,3,3,3,1,3,0
0,Male,Loyal Customer,51,Personal Travel,Eco,1195,2,5,2,2,5,2,5,5,4,4,5,5,4,5,7,8
0,Male,Loyal Customer,34,Personal Travel,Eco,1230,2,5,2,2,3,2,3,3,3,5,5,5,4,3,0,0
0,Male,Loyal Customer,43,Personal Travel,Eco,1645,2,5,2,2,2,2,2,2,1,5,2,1,5,2,0,0
0,Male,Loyal Customer,51,Personal Travel,Eco,1187,2,5,2,2,1,2,1,1,3,3,4,3,5,1,0,0
0,Male,Loyal Customer,26,Personal Travel,Eco,1332,2,5,2,2,2,2,2,2,4,2,5,4,5,2,0,0
0,Male,Loyal Customer,63,Personal Travel,Eco,1822,2,5,2,2,5,2,5,5,4,5,4,3,5,5,1,7
0,Male,Loyal Customer,40,Personal Travel,Eco,1528,2,5,2,2,2,2,2,2,3,1,4,3,4,2,0,5
0,Male,Loyal Customer,40,Personal Travel,Business,310,2,5,2,2,5,4,1,1,1,2,1,3,1,2,3,0
0,Male,Loyal Customer,39,Personal Travel,Eco,1700,2,5,2,2,3,2,3,3,4,4,4,3,5,3,0,0
0,Male,Loyal Customer,22,Personal Travel,Eco,1182,2,5,2,2,4,2,4,4,1,2,3,5,3,4,0,0
0,Male,Loyal Customer,14,Personal Travel,Eco,1524,2,5,2,2,2,2,3,2,4,3,5,5,4,2,0,0
0,Male,Loyal Customer,54,Personal Travel,Eco,1792,2,5,2,2,1,2,2,1,3,3,4,3,4,1,0,0
0,Male,Loyal Customer,42,Personal Travel,Eco,1087,2,5,2,2,2,2,2,2,5,2,5,5,5,2,0,0
0,Male,Loyal Customer,49,Personal Travel,Eco,1466,2,5,2,2,2,2,2,2,5,2,4,3,4,2,7,1
0,Male,Loyal Customer,24,Personal Travel,Eco,1273,2,5,2,2,2,2,2,2,4,3,4,3,5,2,0,1
0,Male,Loyal Customer,32,Personal Travel,Eco,1260,2,5,2,2,2,2,1,2,4,5,4,4,4,2,0,0
0,Male,Loyal Customer,39,Personal Travel,Eco,1506,2,5,2,2,1,2,1,1,1,4,1,2,4,1,0,34
0,Male,Loyal Customer,29,Personal Travel,Eco,1284,2,5,2,2,5,2,5,5,5,3,5,3,5,5,0,0
0,Male,Loyal Customer,69,Personal Travel,Eco,1125,2,5,2,2,1,2,1,1,5,5,4,4,5,1,0,0
0,Male,Loyal Customer,10,Personal Travel,Eco,1861,2,5,2,2,1,2,1,1,4,2,4,4,5,1,34,25
0,Male,Loyal Customer,39,Personal Travel,Eco,1512,2,5,2,2,3,2,3,3,3,5,4,5,5,3,0,13
0,Male,Loyal Customer,39,Personal Travel,Eco,1456,2,5,2,2,2,2,2,2,5,4,4,5,5,2,95,92
0,Male,Loyal Customer,58,Personal Travel,Eco,1330,2,5,2,2,4,2,4,4,5,2,5,5,5,4,5,0
0,Male,Loyal Customer,58,Personal Travel,Eco,1799,2,5,2,2,2,4,4,4,4,5,5,4,3,4,273,259
0,Male,Loyal Customer,70,Personal Travel,Eco,1695,2,5,2,2,4,2,4,4,4,3,4,5,4,4,0,0
0,Male,Loyal Customer,50,Personal Travel,Eco,1383,2,5,2,2,5,2,5,5,5,4,5,4,5,5,19,37
0,Male,Loyal Customer,49,Personal Travel,Eco,1519,2,5,2,2,2,2,2,2,5,3,5,4,4,2,0,8
0,Male,Loyal Customer,35,Personal Travel,Eco,1853,2,5,2,2,1,2,1,1,3,2,4,3,4,1,0,0
0,Male,Loyal Customer,32,Personal Travel,Eco Plus,1715,2,5,2,2,1,2,1,1,5,2,5,4,5,1,0,0
0,Male,Loyal Customer,18,Personal Travel,Eco,1537,2,5,2,2,5,2,4,5,3,3,5,4,5,5,0,7
0,Male,Loyal Customer,59,Personal Travel,Eco,1088,2,5,2,2,4,2,4,4,5,2,4,3,5,4,0,0
0,Male,Loyal Customer,65,Personal Travel,Eco Plus,1501,2,5,2,2,1,2,1,1,2,3,1,1,3,1,0,0
0,Male,Loyal Customer,10,Personal Travel,Eco Plus,1653,2,5,2,2,4,2,3,4,5,5,5,5,4,4,0,4
0,Male,Loyal Customer,37,Personal Travel,Eco,1168,2,5,2,2,4,2,4,4,2,2,1,3,2,4,14,14
0,Male,Loyal Customer,56,Personal Travel,Eco,1672,2,5,2,2,4,2,5,4,4,3,5,5,2,4,0,0
0,Male,Loyal Customer,30,Personal Travel,Eco Plus,1683,2,5,2,2,3,2,3,3,3,3,4,3,5,3,16,0
0,Male,Loyal Customer,45,Personal Travel,Eco,1530,2,5,2,2,4,2,4,4,4,3,2,2,4,4,0,11
0,Male,Loyal Customer,27,Personal Travel,Eco,1861,2,5,2,2,4,2,4,4,5,4,2,5,1,4,0,0
0,Male,Loyal Customer,39,Personal Travel,Eco,1541,2,5,2,2,4,2,4,4,5,4,5,5,5,4,0,0
0,Male,Loyal Customer,13,Personal Travel,Eco,1136,2,5,2,2,2,2,2,2,5,5,5,5,4,2,50,48
0,Male,Loyal Customer,36,Personal Travel,Eco,1158,2,5,2,2,4,2,5,4,5,3,5,4,4,4,74,90
0,Male,Loyal Customer,26,Personal Travel,Eco,1337,2,5,2,2,1,2,1,1,4,3,4,3,5,1,0,0
0,Male,Loyal Customer,54,Personal Travel,Eco,2109,2,5,2,2,1,2,4,1,4,4,3,5,3,1,0,0
0,Male,Loyal Customer,51,Personal Travel,Eco Plus,1334,2,5,2,2,5,2,2,5,1,1,4,4,5,5,0,11
0,Male,Loyal Customer,42,Personal Travel,Eco,1180,2,5,2,2,2,2,2,2,4,2,5,3,5,2,7,1
0,Male,Loyal Customer,62,Personal Travel,Business,214,2,5,2,2,4,5,4,3,3,2,3,3,3,4,2,14
0,Male,Loyal Customer,44,Personal Travel,Eco,1760,2,5,2,2,1,2,1,1,5,5,5,5,4,1,0,0
0,Male,Loyal Customer,54,Personal Travel,Eco Plus,1528,2,5,2,2,5,2,5,5,4,2,5,4,4,5,21,15
0,Male,Loyal Customer,12,Personal Travel,Eco,1537,2,5,2,2,5,2,2,5,2,4,3,3,1,5,0,0
0,Male,Loyal Customer,54,Personal Travel,Eco,1324,2,5,2,2,1,2,1,1,4,3,2,2,5,1,0,1
0,Male,Loyal Customer,67,Personal Travel,Eco Plus,1629,2,5,2,2,1,2,1,1,4,5,2,3,4,1,0,0
0,Male,Loyal Customer,10,Personal Travel,Eco,1888,2,5,2,2,4,2,4,4,4,3,4,3,5,4,0,0
0,Male,Loyal Customer,63,Personal Travel,Eco,1172,2,5,2,2,5,2,3,5,5,5,4,1,5,5,0,0
0,Male,Loyal Customer,34,Personal Travel,Eco,1059,2,5,2,2,3,2,3,3,2,1,3,2,1,3,0,0
0,Male,Loyal Customer,48,Personal Travel,Eco Plus,1123,2,5,2,2,5,2,2,5,5,4,5,4,5,5,16,16
0,Male,Loyal Customer,53,Personal Travel,Eco,1512,2,5,2,2,4,2,4,4,3,5,5,3,5,4,0,0
0,Male,Loyal Customer,25,Personal Travel,Eco,1309,2,5,2,2,5,2,1,5,4,5,5,5,5,5,9,8
0,Male,Loyal Customer,42,Personal Travel,Eco,3808,2,5,2,3,3,2,3,3,3,3,4,4,4,3,0,0
0,Male,Loyal Customer,50,Personal Travel,Eco,4316,2,5,2,3,2,3,3,5,4,5,5,3,3,3,0,16
0,Male,Loyal Customer,43,Personal Travel,Eco,4530,2,5,2,3,2,4,3,3,2,4,5,3,3,3,153,177
0,Male,Loyal Customer,37,Personal Travel,Eco Plus,4172,2,5,2,3,4,2,4,4,3,2,4,5,4,4,1,0
0,Male,Loyal Customer,12,Personal Travel,Eco,4078,2,5,2,3,2,3,1,5,2,4,5,1,4,1,29,4
0,Male,Loyal Customer,37,Personal Travel,Eco,3843,2,5,2,3,2,5,4,5,2,3,2,4,2,4,7,0
0,Male,Loyal Customer,62,Personal Travel,Eco,3771,2,5,2,3,4,2,5,4,3,4,4,3,4,4,1,0
0,Male,Loyal Customer,48,Personal Travel,Eco,4473,2,5,2,3,2,2,2,2,2,3,5,1,2,2,0,4
0,Male,Loyal Customer,68,Personal Travel,Eco,3587,2,5,2,3,2,3,3,5,3,3,4,3,4,3,36,1
0,Male,Loyal Customer,9,Personal Travel,Eco,3941,2,5,2,3,2,3,3,3,4,4,4,3,5,3,1,2
0,Male,Loyal Customer,48,Personal Travel,Eco,3231,2,5,2,3,5,2,1,5,4,2,4,4,3,5,0,0
0,Male,Loyal Customer,36,Personal Travel,Eco Plus,4189,2,5,2,3,2,3,3,3,3,3,4,3,5,3,196,150
0,Male,Loyal Customer,28,Personal Travel,Eco,3507,2,5,2,3,1,2,2,1,4,5,4,4,4,1,0,0
0,Male,Loyal Customer,51,Personal Travel,Eco,3169,2,5,2,3,5,2,2,5,2,1,3,1,3,5,0,0
0,Male,Loyal Customer,47,Personal Travel,Eco,3643,2,5,2,3,5,2,5,5,1,3,4,5,4,5,4,0
0,Male,Loyal Customer,34,Personal Travel,Eco,3114,2,5,2,3,5,2,5,5,2,2,3,3,3,5,0,0
0,Male,Loyal Customer,62,Personal Travel,Eco,3941,2,5,2,3,5,2,5,5,3,2,5,5,4,5,0,0
0,Male,Loyal Customer,25,Personal Travel,Eco,2916,2,5,2,3,2,2,2,2,5,2,4,4,5,2,77,57
0,Male,Loyal Customer,58,Personal Travel,Eco Plus,3657,2,5,2,3,4,2,4,4,4,3,5,5,4,4,17,3
0,Male,Loyal Customer,70,Personal Travel,Eco,3527,2,5,2,3,3,2,4,3,3,3,5,4,4,3,0,0
0,Male,Loyal Customer,53,Personal Travel,Eco Plus,3755,2,5,2,3,2,1,1,3,4,4,4,1,5,1,203,190
0,Male,Loyal Customer,51,Personal Travel,Eco,3356,2,5,2,3,1,2,1,1,3,2,4,4,5,1,1,62
0,Female,Loyal Customer,16,Personal Travel,Eco,3827,2,5,2,3,2,5,3,5,3,1,3,3,2,3,301,304
0,Male,Loyal Customer,12,Personal Travel,Eco,3406,2,5,2,3,1,2,1,1,3,5,4,5,5,1,0,29
0,Male,Loyal Customer,7,Personal Travel,Eco,3455,2,5,2,3,3,2,3,3,4,4,4,4,4,3,41,42
0,Male,Loyal Customer,21,Personal Travel,Eco,3040,2,5,2,3,1,2,1,1,4,4,5,5,1,1,18,13
0,Male,Loyal Customer,68,Personal Travel,Eco,3369,2,5,2,3,3,2,3,3,5,5,5,4,4,3,1,28
0,Female,Loyal Customer,67,Personal Travel,Eco,3555,2,5,2,3,2,4,4,5,4,3,4,4,5,4,188,183
0,Male,Loyal Customer,45,Personal Travel,Eco,3292,2,5,2,3,5,2,5,5,5,5,5,4,5,5,5,0
0,Male,Loyal Customer,13,Personal Travel,Eco,2735,2,5,2,3,2,2,1,2,4,4,4,4,5,2,0,0
0,Male,Loyal Customer,52,Personal Travel,Eco,3436,2,5,2,3,2,2,2,2,5,5,5,4,5,2,5,7
0,Male,Loyal Customer,11,Personal Travel,Eco,3039,2,5,2,3,4,2,4,4,3,3,4,3,5,4,5,0
0,Male,Loyal Customer,20,Personal Travel,Eco,2902,2,5,2,3,5,2,1,5,1,3,4,1,2,5,0,0
0,Male,Loyal Customer,35,Personal Travel,Eco,2985,2,5,2,3,4,2,4,4,3,4,3,5,5,4,3,0
0,Male,Loyal Customer,64,Personal Travel,Eco,2920,2,5,2,3,1,2,1,1,1,5,2,2,3,1,0,0
0,Male,Loyal Customer,12,Personal Travel,Eco,3570,2,5,2,3,2,2,2,2,1,4,3,3,4,2,1,0
0,Male,Loyal Customer,41,Personal Travel,Eco,3628,2,5,2,3,4,2,4,4,3,5,2,2,2,4,0,0
0,Male,Loyal Customer,22,Personal Travel,Eco Plus,2626,2,5,2,3,5,2,5,5,3,3,4,5,5,5,0,0
0,Male,Loyal Customer,15,Personal Travel,Eco,3354,2,5,2,3,2,5,5,1,1,4,3,5,4,5,206,215
0,Male,Loyal Customer,64,Personal Travel,Eco,3404,2,5,2,3,5,2,5,5,4,4,4,3,5,5,0,0
0,Female,Loyal Customer,27,Personal Travel,Eco,3545,2,5,2,3,2,2,2,5,4,5,5,2,5,2,150,118
0,Male,Loyal Customer,64,Personal Travel,Eco,2384,2,5,2,3,5,2,5,5,3,2,5,3,5,5,0,44
0,Male,Loyal Customer,11,Personal Travel,Eco Plus,2549,2,5,2,3,2,2,2,2,4,2,4,5,4,2,21,0
0,Male,Loyal Customer,27,Personal Travel,Eco,2707,2,5,2,3,1,2,1,1,4,3,3,5,5,1,0,0
0,Male,Loyal Customer,15,Personal Travel,Eco,3529,2,5,2,3,4,2,4,4,4,4,4,5,4,4,0,0
0,Male,Loyal Customer,36,Personal Travel,Eco,2753,2,5,2,3,4,2,4,4,4,2,4,4,4,4,5,29
0,Male,Loyal Customer,19,Personal Travel,Eco Plus,2785,2,5,2,3,3,2,3,3,3,3,3,3,4,3,34,37
0,Male,Loyal Customer,42,Personal Travel,Eco,2654,2,5,2,3,1,2,1,1,4,3,5,3,5,1,0,0
0,Male,Loyal Customer,68,Personal Travel,Business,1567,2,5,2,3,4,5,5,2,2,2,2,4,2,4,0,9
0,Male,Loyal Customer,15,Personal Travel,Eco,2483,2,5,2,3,4,2,4,4,4,4,3,4,5,4,33,32
0,Male,Loyal Customer,39,Personal Travel,Eco,2643,2,5,2,3,1,2,1,1,3,2,3,4,4,1,29,48
0,Male,Loyal Customer,18,Personal Travel,Eco,2911,2,5,2,3,4,2,4,4,4,3,4,3,5,4,0,0
0,Male,Loyal Customer,56,Personal Travel,Eco,2501,2,5,2,3,1,2,1,1,5,3,5,3,5,1,0,0
0,Male,Loyal Customer,59,Personal Travel,Eco,3098,2,5,2,3,3,2,3,3,5,2,4,4,5,3,0,0
0,Male,Loyal Customer,44,Personal Travel,Eco,2833,2,5,2,3,5,2,5,5,5,5,4,3,5,5,0,0
0,Male,Loyal Customer,21,Personal Travel,Business,2457,2,5,2,3,1,2,2,1,4,2,3,5,5,1,32,36
0,Male,Loyal Customer,27,Personal Travel,Eco,2184,2,5,2,3,1,2,1,1,5,2,4,3,5,1,0,3
0,Male,Loyal Customer,56,Personal Travel,Eco Plus,2204,2,5,2,3,4,2,4,4,3,2,3,3,5,4,22,20
0,Male,Loyal Customer,32,Personal Travel,Eco,2372,2,5,2,3,3,2,1,3,4,4,4,4,5,3,6,0
